optID,time,tradeDate,inventory(k) ,contractType,dayToExpire,iv,strikePrice,delta,gamma,rho,theta,vega,pre_settlePrice,settlePrice_chg,spotPrice,theoryMargin,theoryPrice,settlePrice
10001397,12,2018/7/18,24.548,1,35,23.6,2.4,-0.3269,2.0302,-8.00E-04,-8.00E-04,0.0028,0.0384,5.5,2.463,-9.00E-04,0.0396,0.0405
10001397,13,2018/7/19,25.952,1,34,22.7,2.4,-0.3039,1.9794,-7.00E-04,-8.00E-04,0.0026,0.0405,-16.8,2.474,0.0019,0.0356,0.0337
10001397,14,2018/7/20,34.064,1,33,23.4,2.4,-0.1935,1.4845,-5.00E-04,-7.00E-04,0.0021,0.0337,-43.9,2.54,0.0016,0.0205,0.0189
10001397,15,2018/7/23,40.707,1,30,25.5,2.4,-0.1458,1.2728,-3.00E-04,-6.00E-04,0.0017,0.0189,-16.4,2.569,-0.0019,0.0139,0.0158
10001397,16,2018/7/24,46.439,1,29,27.8,2.4,-0.095,0.9496,-2.00E-04,-5.00E-04,0.0012,0.0158,-16.5,2.61,-0.005,0.0082,0.0132
10001397,17,2018/7/25,50.705,1,28,27.5,2.4,-0.0874,0.9315,-2.00E-04,-5.00E-04,0.0011,0.0132,-7.6,2.609,-0.0051,0.0071,0.0122
10001397,18,2018/7/26,51.083,1,27,24.8,2.4,-0.1153,1.2021,-2.00E-04,-5.00E-04,0.0014,0.0122,-3.3,2.575,-0.0025,0.0093,0.0118
10001397,19,2018/7/27,49.96,1,26,23.4,2.4,-0.1077,1.1869,-2.00E-04,-5.00E-04,0.0013,0.0118,-23.7,2.575,-7.00E-04,0.0083,0.009
10001397,20,2018/7/30,53.076,1,23,24.4,2.4,-0.0823,1.0308,-1.00E-04,-5.00E-04,0.001,0.009,-22.2,2.587,-0.0013,0.0057,0.007
10001397,21,2018/7/31,55.241,1,22,24.7,2.4,-0.062,0.884,-1.00E-04,-4.00E-04,8.00E-04,0.007,-7.1,2.595,-0.0027,0.0038,0.0065
10001397,22,2018/8/1,54.04,1,21,26.9,2.4,-0.1215,1.5714,-2.00E-04,-6.00E-04,0.0012,0.0065,147.7,2.537,-0.0082,0.0079,0.0161
10001397,23,2018/8/2,51.412,1,20,26.7,2.4,-0.2279,2.3941,-3.00E-04,-9.00E-04,0.0018,0.0161,64,2.484,-0.0093,0.0171,0.0264
10001397,24,2018/8/3,54.739,1,19,26.2,2.4,-0.2927,2.8525,-4.00E-04,-0.001,0.0019,0.0264,21.6,2.457,-0.0093,0.0228,0.0321
10001397,25,2018/8/6,56.16,1,16,27.6,2.4,-0.2828,3.1185,-3.00E-04,-0.0011,0.0017,0.0321,-2.8,2.455,-0.0117,0.0195,0.0312
10001397,26,2018/8/7,63.785,1,15,28.8,2.4,-0.1,1.607,-1.00E-04,-6.00E-04,9.00E-04,0.0312,-56.4,2.53,-0.0083,0.0053,0.0136
10001397,27,2018/8/8,71.712,1,14,28.3,2.4,-0.1615,2.3522,-2.00E-04,-9.00E-04,0.0012,0.0136,35.3,2.495,-0.0094,0.009,0.0184
10001397,28,2018/8/9,64.69,1,13,28.6,2.4,-0.0512,1.065,0,-4.00E-04,5.00E-04,0.0184,-55.4,2.551,-0.006,0.0022,0.0082
10001397,29,2018/8/10,62.173,1,12,26.6,2.4,-0.0419,0.9633,0,-3.00E-04,4.00E-04,0.0082,-32.9,2.551,-0.0039,0.0016,0.0055
10001397,30,2018/8/13,65.863,1,9,28.8,2.4,-0.0534,1.3163,0,-5.00E-04,4.00E-04,0.0055,25.5,2.526,-0.005,0.0019,0.0069
10001397,31,2018/8/14,68.973,1,8,28.3,2.4,-0.0529,1.4037,0,-5.00E-04,4.00E-04,0.0069,-13,2.518,-0.0043,0.0017,0.006
10001397,32,2018/8/15,69.306,1,7,31,2.4,-0.208,4.0538,-1.00E-04,-0.0014,0.001,0.006,225,2.454,-0.0111,0.0084,0.0195
10001397,33,2018/8/16,68.154,1,6,30.5,2.4,-0.2033,4.1806,-1.00E-04,-0.0015,9.00E-04,0.0195,-14.9,2.453,-0.0088,0.0078,0.0166
10001397,34,2018/8/17,68.061,1,5,26.7,2.4,-0.3602,6.0324,-1.00E-04,-0.0022,0.0011,0.0166,24.1,2.42,-0.0052,0.0154,0.0206
10001397,35,2018/8/20,65.088,1,2,34.9,2.4,-0.057,3.0384,0,-0.0011,2.00E-04,0.0206,-71.4,2.458,-0.005,9.00E-04,0.0059
10001397,36,2018/8/21,44.086,1,1,35.2,2.4,-1.00E-04,0.0199,0,0,0,0.0059,-94.9,2.496,-3.00E-04,0,3.00E-04
10001398,1,2018/6/28,2.003,1,55,23.7,2.45,-0.4727,2.3466,-0.0018,-5.00E-04,0.0038,0.0747,16.2,2.441,-0.0221,0.0647,0.0868
10001398,2,2018/7/2,4.575,1,51,27.6,2.45,-0.5727,2.3146,-0.002,-5.00E-04,0.0035,0.0582,104.5,2.399,-0.0306,0.0884,0.119
10001398,3,2018/7/3,4.953,1,50,27.5,2.45,-0.5425,2.1693,-0.0019,-6.00E-04,0.0035,0.119,-5.6,2.41,-0.0249,0.0874,0.1123
10001398,4,2018/7/4,5.591,1,49,27.7,2.45,-0.5875,2.1687,-0.002,-5.00E-04,0.0034,0.1123,9.3,2.39,-0.0247,0.0981,0.1228
10001398,5,2018/7/5,5.953,1,48,28.2,2.45,-0.5854,2.1612,-0.002,-6.00E-04,0.0034,0.1228,0.4,2.391,-0.0253,0.098,0.1233
10001398,6,2018/7/6,6.396,1,47,26.9,2.45,-0.5101,2.0832,-0.0017,-7.00E-04,0.0035,0.1233,-18.8,2.425,-0.0172,0.0829,0.1001
10001398,7,2018/7/9,7.132,1,44,24.9,2.45,-0.366,1.9556,-0.0012,-7.00E-04,0.0033,0.1001,-40.8,2.496,-0.0089,0.0504,0.0593
10001398,8,2018/7/10,8.784,1,43,24.1,2.45,-0.3713,1.99,-0.0012,-7.00E-04,0.0032,0.0593,-3.7,2.493,-0.0063,0.0508,0.0571
10001398,9,2018/7/11,10.736,1,42,25.7,2.45,-0.4528,2.0512,-0.0014,-8.00E-04,0.0033,0.0571,36.1,2.454,-0.0083,0.0694,0.0777
10001398,10,2018/7/12,11.858,1,41,25.1,2.45,-0.3531,1.8753,-0.001,-8.00E-04,0.0031,0.0777,-30.6,2.505,-0.0045,0.0494,0.0539
10001398,11,2018/7/13,12.333,1,40,24.2,2.45,-0.3452,1.872,-0.001,-8.00E-04,0.0031,0.0539,-9.3,2.509,-0.0014,0.0475,0.0489
10001398,12,2018/7/18,19.61,1,35,22.9,2.45,-0.4354,2.2155,-0.0011,-9.00E-04,0.003,0.0552,6.7,2.463,0.001,0.0599,0.0589
10001398,13,2018/7/19,23.638,1,34,22,2.45,-0.4112,2.2018,-0.001,-9.00E-04,0.0029,0.0589,-14.1,2.474,0.0041,0.0547,0.0506
10001398,14,2018/7/20,31.594,1,33,22.7,2.45,-0.2803,1.8223,-7.00E-04,-9.00E-04,0.0026,0.0506,-41.7,2.54,0.0039,0.0334,0.0295
10001398,15,2018/7/23,38.954,1,30,24.2,2.45,-0.2236,1.6631,-5.00E-04,-8.00E-04,0.0022,0.0295,-20,2.569,4.00E-04,0.024,0.0236
10001398,16,2018/7/24,51.277,1,29,26.3,2.45,-0.1567,1.3481,-3.00E-04,-7.00E-04,0.0018,0.0236,-19.9,2.61,-0.0038,0.0151,0.0189
10001398,17,2018/7/25,58.255,1,28,26.3,2.45,-0.1488,1.3599,-3.00E-04,-7.00E-04,0.0017,0.0189,-3.2,2.609,-0.0048,0.0135,0.0183
10001398,18,2018/7/26,62.223,1,27,23.7,2.45,-0.192,1.6882,-4.00E-04,-8.00E-04,0.0019,0.0183,3.3,2.575,-0.0012,0.0177,0.0189
10001398,19,2018/7/27,65.211,1,26,22.5,2.45,-0.1844,1.7076,-3.00E-04,-7.00E-04,0.0018,0.0189,-15.3,2.575,2.00E-04,0.0162,0.016
10001398,20,2018/7/30,70.276,1,23,23.6,2.45,-0.1521,1.5962,-3.00E-04,-7.00E-04,0.0015,0.016,-16.9,2.587,-0.0013,0.012,0.0133
10001398,21,2018/7/31,73.244,1,22,23.7,2.45,-0.1248,1.4876,-2.00E-04,-6.00E-04,0.0013,0.0133,-12.8,2.595,-0.0028,0.0088,0.0116
10001398,22,2018/8/1,71.955,1,21,25.6,2.45,-0.2236,2.3272,-3.00E-04,-8.00E-04,0.0018,0.0116,119.8,2.537,-0.0085,0.017,0.0255
10001398,23,2018/8/2,65.396,1,20,26.6,2.45,-0.367,2.9843,-5.00E-04,-0.0011,0.0022,0.0255,71,2.484,-0.0109,0.0327,0.0436
10001398,24,2018/8/3,59.505,1,19,26.5,2.45,-0.4502,3.2842,-6.00E-04,-0.0011,0.0022,0.0436,22.2,2.457,-0.0111,0.0422,0.0533
10001398,25,2018/8/6,52.934,1,16,27.3,2.45,-0.457,3.6571,-5.00E-04,-0.0012,0.002,0.0533,-4.3,2.455,-0.0123,0.0387,0.051
10001398,26,2018/8/7,63.606,1,15,28,2.45,-0.2108,2.6437,-2.00E-04,-0.001,0.0015,0.051,-53.1,2.53,-0.0106,0.0133,0.0239
10001398,27,2018/8/8,65.005,1,14,28,2.45,-0.3107,3.3928,-3.00E-04,-0.0012,0.0017,0.0239,38.9,2.495,-0.0119,0.0213,0.0332
10001398,28,2018/8/9,70.811,1,13,27.8,2.45,-0.1356,2.2065,-1.00E-04,-8.00E-04,0.001,0.0332,-52.1,2.551,-0.009,0.0069,0.0159
10001398,29,2018/8/10,71.15,1,12,26.2,2.45,-0.1225,2.1826,-1.00E-04,-8.00E-04,9.00E-04,0.0159,-22,2.551,-0.0067,0.0057,0.0124
10001398,30,2018/8/13,68.393,1,9,28.3,2.45,-0.1631,2.9861,-1.00E-04,-0.0011,0.001,0.0124,25.8,2.526,-0.0084,0.0072,0.0156
10001398,31,2018/8/14,67.413,1,8,27.8,2.45,-0.1732,3.3345,-1.00E-04,-0.0012,0.001,0.0156,-3.8,2.518,-0.0078,0.0072,0.015
10001398,32,2018/8/15,60.149,1,7,29.3,2.45,-0.4611,5.6169,-2.00E-04,-0.0019,0.0013,0.015,146.7,2.454,-0.0117,0.0253,0.037
10001398,33,2018/8/16,51.052,1,6,29.2,2.45,-0.4673,5.8801,-2.00E-04,-0.0021,0.0013,0.037,-7.3,2.453,-0.0096,0.0247,0.0343
10001398,34,2018/8/17,39.699,1,5,25.5,2.45,-0.6724,5.8214,-2.00E-04,-0.0021,0.001,0.0343,32.7,2.42,-0.0037,0.0418,0.0455
10001398,35,2018/8/20,37.924,1,2,32,2.45,-0.4072,10.3045,-1.00E-04,-0.0035,7.00E-04,0.0455,-57.8,2.458,-0.0081,0.0111,0.0192
10001398,36,2018/8/21,29.806,1,1,30.8,2.45,-0.0416,3.2899,0,-0.0012,1.00E-04,0.0192,-87.5,2.496,-0.0019,5.00E-04,0.0024
10001399,1,2018/6/28,2.099,1,55,23.7,2.5,-0.5879,2.2947,-0.0023,-4.00E-04,0.0037,0.0997,14.4,2.441,-0.0216,0.0925,0.1141
10001399,2,2018/7/2,3.501,1,51,28.4,2.5,-0.6806,2.1084,-0.0025,-4.00E-04,0.0032,0.0816,86.9,2.399,-0.0316,0.1209,0.1525
10001399,3,2018/7/3,3.397,1,50,27.7,2.5,-0.6455,2.0351,-0.0023,-5.00E-04,0.0033,0.1525,-6.4,2.41,-0.0244,0.1184,0.1428
10001399,4,2018/7/4,3.509,1,49,27.9,2.5,-0.6879,1.9709,-0.0024,-5.00E-04,0.0031,0.1428,8.5,2.39,-0.0236,0.1313,0.1549
10001399,5,2018/7/5,3.727,1,48,28.8,2.5,-0.6856,1.968,-0.0023,-5.00E-04,0.0031,0.1549,1.1,2.391,-0.0255,0.1311,0.1566
10001399,6,2018/7/6,3.617,1,47,27.6,2.5,-0.6107,2.0031,-0.0021,-6.00E-04,0.0033,0.1566,-16.2,2.425,-0.019,0.1123,0.1313
10001399,7,2018/7/9,5.416,1,44,24.1,2.5,-0.468,2.067,-0.0015,-7.00E-04,0.0034,0.1313,-39.7,2.496,-0.0065,0.0727,0.0792
10001399,8,2018/7/10,8.142,1,43,23.5,2.5,-0.4748,2.096,-0.0015,-7.00E-04,0.0034,0.0792,-1.6,2.493,-0.0046,0.0733,0.0779
10001399,9,2018/7/11,8.826,1,42,24.8,2.5,-0.5549,2.0461,-0.0017,-7.00E-04,0.0033,0.0779,29.9,2.454,-0.0052,0.096,0.1012
10001399,10,2018/7/12,11.168,1,41,23.9,2.5,-0.4516,1.9986,-0.0014,-8.00E-04,0.0033,0.1012,-28.9,2.505,-0.0011,0.0709,0.072
10001399,11,2018/7/13,12.016,1,40,24.6,2.5,-0.444,2.0066,-0.0013,-8.00E-04,0.0033,0.072,-0.7,2.509,-0.0029,0.0686,0.0715
10001399,12,2018/7/18,18.234,1,35,22.7,2.5,-0.5467,2.2295,-0.0014,-8.00E-04,0.003,0.0793,6.1,2.463,0.0017,0.0858,0.0841
10001399,13,2018/7/19,21.273,1,34,21.7,2.5,-0.5233,2.254,-0.0013,-9.00E-04,0.003,0.0841,-11.8,2.474,0.0052,0.0794,0.0742
10001399,14,2018/7/20,30.996,1,33,22,2.5,-0.3805,2.0609,-9.00E-04,-0.001,0.0029,0.0742,-39.6,2.54,0.0063,0.0511,0.0448
10001399,15,2018/7/23,41.65,1,30,23.4,2.5,-0.3188,1.9867,-7.00E-04,-0.001,0.0026,0.0448,-19.6,2.569,0.0026,0.0386,0.036
10001399,16,2018/7/24,50.699,1,29,25.7,2.5,-0.2382,1.7391,-5.00E-04,-9.00E-04,0.0023,0.036,-18.9,2.61,-0.0034,0.0258,0.0292
10001399,17,2018/7/25,54.539,1,28,25.6,2.5,-0.2319,1.7888,-5.00E-04,-9.00E-04,0.0022,0.0292,-3.4,2.609,-0.0044,0.0238,0.0282
10001399,18,2018/7/26,47.17,1,27,23.3,2.5,-0.2915,2.121,-6.00E-04,-9.00E-04,0.0024,0.0282,10.3,2.575,-5.00E-04,0.0306,0.0311
10001399,19,2018/7/27,52.859,1,26,22.5,2.5,-0.286,2.1797,-5.00E-04,-9.00E-04,0.0023,0.0311,-9.3,2.575,5.00E-04,0.0287,0.0282
10001399,20,2018/7/30,53.659,1,23,23.3,2.5,-0.2505,2.1578,-4.00E-04,-9.00E-04,0.0021,0.0282,-15.2,2.587,-0.0012,0.0227,0.0239
10001399,21,2018/7/31,54.423,1,22,23.2,2.5,-0.2201,2.1421,-4.00E-04,-9.00E-04,0.0019,0.0239,-13,2.595,-0.0029,0.0179,0.0208
10001399,22,2018/8/1,52.721,1,21,25.5,2.5,-0.359,2.911,-5.00E-04,-0.001,0.0023,0.0208,102.9,2.537,-0.01,0.0322,0.0422
10001399,23,2018/8/2,43.295,1,20,25.7,2.5,-0.5231,3.1565,-7.00E-04,-0.0011,0.0023,0.0422,54.3,2.484,-0.0092,0.0559,0.0651
10001399,24,2018/8/3,45.965,1,19,25.9,2.5,-0.6128,3.1768,-8.00E-04,-0.001,0.0021,0.0651,21.5,2.457,-0.0094,0.0697,0.0791
10001399,25,2018/8/6,45.202,1,16,26.4,2.5,-0.6366,3.4606,-7.00E-04,-0.0011,0.0019,0.0791,-2.7,2.455,-0.0101,0.0669,0.077
10001399,26,2018/8/7,55.55,1,15,27.3,2.5,-0.3685,3.4515,-4.00E-04,-0.0013,0.0019,0.077,-47.8,2.53,-0.0118,0.0284,0.0402
10001399,27,2018/8/8,52.605,1,14,27.6,2.5,-0.4962,3.8329,-5.00E-04,-0.0013,0.0019,0.0402,35.3,2.495,-0.0123,0.0421,0.0544
10001399,28,2018/8/9,62.65,1,13,27.7,2.5,-0.2816,3.4201,-3.00E-04,-0.0012,0.0016,0.0544,-45.2,2.551,-0.0122,0.0176,0.0298
10001399,29,2018/8/10,72.733,1,12,26.1,2.5,-0.2715,3.566,-2.00E-04,-0.0012,0.0015,0.0298,-15.1,2.551,-0.0095,0.0158,0.0253
10001399,30,2018/8/13,59.966,1,9,28,2.5,-0.3582,4.5267,-2.00E-04,-0.0016,0.0015,0.0253,23.3,2.526,-0.0108,0.0204,0.0312
10001399,31,2018/8/14,56.864,1,8,27.8,2.5,-0.39,4.9964,-2.00E-04,-0.0017,0.0014,0.0312,2.2,2.518,-0.0104,0.0215,0.0319
10001399,32,2018/8/15,43.47,1,7,28.7,2.5,-0.727,4.7036,-4.00E-04,-0.0015,0.0011,0.0319,104.4,2.454,-0.0094,0.0558,0.0652
10001399,33,2018/8/16,38.003,1,6,28.5,2.5,-0.7424,4.7737,-3.00E-04,-0.0016,0.001,0.0652,-3.1,2.453,-0.0075,0.0557,0.0632
10001399,34,2018/8/17,29.014,1,5,27.6,2.5,-0.8915,3.0012,-3.00E-04,-9.00E-04,5.00E-04,0.0632,35.1,2.42,-0.0036,0.0818,0.0854
10001399,35,2018/8/20,24.265,1,2,34.4,2.5,-0.8608,5.8877,-1.00E-04,-0.0019,4.00E-04,0.0854,-40,2.458,-0.0071,0.0441,0.0512
10001399,36,2018/8/21,26.645,1,1,26.6,2.5,-0.5526,14.6232,0,-0.0052,5.00E-04,0.0512,-69.1,2.496,-0.003,0.0128,0.0158
10001400,1,2018/6/28,0.337,1,55,23.4,2.55,-0.694,2.0682,-0.0027,-3.00E-04,0.0033,0.1304,11,2.441,-0.019,0.1257,0.1447
10001400,2,2018/7/2,1.218,1,51,28.1,2.55,-0.7732,1.7773,-0.0028,-3.00E-04,0.0027,0.1085,71.3,2.399,-0.0276,0.1583,0.1859
10001400,3,2018/7/3,2,1,50,28.6,2.55,-0.737,1.7844,-0.0026,-4.00E-04,0.0029,0.1859,-3.5,2.41,-0.0253,0.1541,0.1794
10001400,4,2018/7/4,2.018,1,49,27.9,2.55,-0.7745,1.6729,-0.0027,-3.00E-04,0.0026,0.1772,7.3,2.39,-0.0212,0.1689,0.1901
10001400,5,2018/7/5,1.962,1,48,29.3,2.55,-0.7722,1.6746,-0.0026,-3.00E-04,0.0026,0.1901,1.4,2.391,-0.0242,0.1686,0.1928
10001400,6,2018/7/6,2.187,1,47,27.5,2.55,-0.7026,1.8089,-0.0024,-5.00E-04,0.003,0.1928,-15.2,2.425,-0.017,0.1465,0.1635
10001400,7,2018/7/9,2.469,1,44,24.1,2.55,-0.5701,2.0416,-0.0018,-7.00E-04,0.0034,0.1635,-34.9,2.496,-0.0065,0.1,0.1065
10001400,8,2018/7/10,3.069,1,43,23.4,2.55,-0.578,2.0599,-0.0018,-7.00E-04,0.0033,0.1065,-1.3,2.493,-0.004,0.1011,0.1051
10001400,9,2018/7/11,3.216,1,42,25.5,2.55,-0.6516,1.9146,-0.002,-7.00E-04,0.0031,0.1044,29.2,2.454,-0.0073,0.1276,0.1349
10001400,10,2018/7/12,3.89,1,41,23.9,2.55,-0.5512,1.9969,-0.0017,-8.00E-04,0.0033,0.1349,-27.1,2.505,-8.00E-04,0.0975,0.0983
10001400,11,2018/7/13,4.729,1,40,23.9,2.55,-0.5444,2.0141,-0.0016,-8.00E-04,0.0033,0.0983,-3,2.509,-6.00E-04,0.0948,0.0954
10001400,12,2018/7/18,6.796,1,35,22.9,2.55,-0.6524,2.079,-0.0017,-7.00E-04,0.0028,0.1093,6.1,2.463,0.0011,0.1171,0.116
10001400,13,2018/7/19,9.026,1,34,21,2.55,-0.6315,2.1341,-0.0016,-8.00E-04,0.0028,0.116,-11.2,2.474,0.0065,0.1095,0.103
10001400,14,2018/7/20,18.339,1,33,21.6,2.55,-0.4872,2.1574,-0.0012,-0.001,0.003,0.103,-35.8,2.54,0.008,0.0741,0.0661
10001400,15,2018/7/23,31.62,1,30,23.2,2.55,-0.4254,2.181,-9.00E-04,-0.001,0.0029,0.0661,-16.8,2.569,0.0034,0.0584,0.055
10001400,16,2018/7/24,37.951,1,29,25.2,2.55,-0.3366,2.0502,-7.00E-04,-0.001,0.0027,0.055,-20.2,2.61,-0.0027,0.0412,0.0439
10001400,17,2018/7/25,42.681,1,28,25,2.55,-0.3338,2.1332,-7.00E-04,-0.001,0.0026,0.0439,-2.7,2.609,-0.0037,0.039,0.0427
10001400,18,2018/7/26,40.133,1,27,23.3,2.55,-0.4076,2.3995,-8.00E-04,-0.001,0.0027,0.0427,16.2,2.575,-4.00E-04,0.0492,0.0496
10001400,19,2018/7/27,43.795,1,26,22.2,2.55,-0.4058,2.4856,-8.00E-04,-0.001,0.0027,0.0496,-8.1,2.575,0.0014,0.047,0.0456
10001400,20,2018/7/30,48.396,1,23,23,2.55,-0.3724,2.5666,-6.00E-04,-0.0011,0.0025,0.0456,-12.5,2.587,-7.00E-04,0.0392,0.0399
10001400,21,2018/7/31,48.35,1,22,23,2.55,-0.3445,2.6636,-6.00E-04,-0.0011,0.0023,0.0399,-10.3,2.595,-0.003,0.0328,0.0358
10001400,22,2018/8/1,45.572,1,21,24.4,2.55,-0.5121,3.1056,-8.00E-04,-0.0011,0.0024,0.0358,76,2.537,-0.0081,0.0549,0.063
10001400,23,2018/8/2,37.829,1,20,25.5,2.55,-0.6728,2.8603,-0.001,-9.00E-04,0.0021,0.063,50.5,2.484,-0.0081,0.0867,0.0948
10001400,24,2018/8/3,38.382,1,19,26.2,2.55,-0.755,2.6081,-0.001,-8.00E-04,0.0018,0.0948,19.7,2.457,-0.0087,0.1048,0.1135
10001400,25,2018/8/6,39.028,1,16,27.4,2.55,-0.7875,2.6761,-9.00E-04,-8.00E-04,0.0015,0.1135,0,2.455,-0.0101,0.1034,0.1135
10001400,26,2018/8/7,41.185,1,15,26.8,2.55,-0.5488,3.6244,-6.00E-04,-0.0013,0.002,0.1135,-44.3,2.53,-0.0111,0.0521,0.0632
10001400,27,2018/8/8,41.667,1,14,27.3,2.55,-0.6791,3.4401,-7.00E-04,-0.0011,0.0017,0.0632,31.6,2.495,-0.0109,0.0723,0.0832
10001400,28,2018/8/9,50.496,1,13,26.6,2.55,-0.4736,4.0334,-4.00E-04,-0.0014,0.0019,0.0832,-41.3,2.551,-0.0117,0.0371,0.0488
10001400,29,2018/8/10,50.342,1,12,25.7,2.55,-0.4741,4.2819,-4.00E-04,-0.0014,0.0018,0.0488,-7.4,2.551,-0.0103,0.0349,0.0452
10001400,30,2018/8/13,46.004,1,9,28.2,2.55,-0.596,4.6948,-4.00E-04,-0.0016,0.0015,0.0452,24.8,2.526,-0.0115,0.0449,0.0564
10001400,31,2018/8/14,47.187,1,8,27.3,2.55,-0.6443,4.8512,-4.00E-04,-0.0016,0.0014,0.0564,1.1,2.518,-0.009,0.048,0.057
10001400,32,2018/8/15,36.894,1,7,29.2,2.55,-0.9017,2.4522,-4.00E-04,-6.00E-04,6.00E-04,0.057,81.8,2.454,-0.0063,0.0973,0.1036
10001400,33,2018/8/16,28.583,1,6,28.3,2.55,-0.9145,2.3106,-4.00E-04,-6.00E-04,5.00E-04,0.1036,-1.4,2.453,-0.0043,0.0979,0.1022
10001400,34,2018/8/17,22.356,1,5,25.4,2.55,-0.9776,0.8579,-3.00E-04,-1.00E-04,2.00E-04,0.1022,27,2.42,-7.00E-04,0.1291,0.1298
10001400,35,2018/8/20,14.832,1,2,38.6,2.55,-0.9913,0.6295,-1.00E-04,1.00E-04,0,0.13,-27.1,2.458,-0.0032,0.0916,0.0948
10001400,36,2018/8/21,14.023,1,1,0,2.55,-0.975,2.1613,-1.00E-04,-5.00E-04,1.00E-04,0.0948,-44.2,2.496,0.0011,0.054,0.0529
10001401,1,2018/6/28,0.202,1,55,23.9,2.6,-0.7843,1.7261,-0.0031,-2.00E-04,0.0028,0.1648,10.3,2.441,-0.0181,0.1636,0.1817
10001401,2,2018/7/2,0.625,1,51,28.6,2.6,-0.8472,1.3928,-0.0031,-1.00E-04,0.0021,0.14,60.4,2.399,-0.025,0.1996,0.2246
10001401,3,2018/7/3,1.253,1,50,29.2,2.6,-0.8133,1.4683,-0.003,-3.00E-04,0.0024,0.2246,-3.1,2.41,-0.0238,0.1939,0.2177
10001401,4,2018/7/4,1.513,1,49,27.3,2.6,-0.8443,1.3315,-0.003,-2.00E-04,0.0021,0.2158,6.6,2.39,-0.0198,0.2102,0.23
10001401,5,2018/7/5,1.708,1,48,29.9,2.6,-0.8422,1.3369,-0.0029,-2.00E-04,0.0021,0.23,1,2.391,-0.0226,0.2098,0.2324
10001401,6,2018/7/6,1.538,1,47,28.5,2.6,-0.7817,1.5398,-0.0027,-4.00E-04,0.0026,0.2324,-12.8,2.425,-0.018,0.1847,0.2027
10001401,7,2018/7/9,1.893,1,44,24.1,2.6,-0.6659,1.8917,-0.0022,-6.00E-04,0.0032,0.2017,-31.5,2.496,-0.0059,0.1323,0.1382
10001401,8,2018/7/10,2.419,1,43,23.8,2.6,-0.6742,1.8966,-0.0021,-6.00E-04,0.0031,0.1382,0.4,2.493,-0.005,0.1337,0.1387
10001401,9,2018/7/11,2.51,1,42,25.2,2.6,-0.7378,1.6869,-0.0023,-5.00E-04,0.0027,0.1387,22,2.454,-0.0056,0.1636,0.1692
10001401,10,2018/7/12,2.542,1,41,23.8,2.6,-0.6459,1.8773,-0.002,-7.00E-04,0.0031,0.1693,-23.5,2.505,-7.00E-04,0.1288,0.1295
10001401,11,2018/7/13,2.877,1,40,23.9,2.6,-0.6402,1.9002,-0.0019,-7.00E-04,0.0031,0.1295,-2.3,2.509,-7.00E-04,0.1258,0.1265
10001401,12,2018/7/18,3.968,1,35,22.5,2.6,-0.7457,1.8044,-0.0019,-6.00E-04,0.0024,0.1437,5.2,2.463,0.002,0.1532,0.1512
10001401,13,2018/7/19,5.097,1,34,21,2.6,-0.7283,1.8772,-0.0018,-6.00E-04,0.0025,0.1512,-8.1,2.474,0.0057,0.1447,0.139
10001401,14,2018/7/20,6.646,1,33,21.2,2.6,-0.5928,2.0998,-0.0015,-9.00E-04,0.003,0.139,-32.5,2.54,0.0087,0.1025,0.0938
10001401,15,2018/7/23,12.854,1,30,22.6,2.6,-0.5357,2.2111,-0.0012,-0.001,0.0029,0.0938,-16.3,2.569,0.0053,0.0838,0.0785
10001401,16,2018/7/24,28.429,1,29,25.1,2.6,-0.4455,2.2199,-0.001,-0.0011,0.0029,0.0785,-17.6,2.61,-0.0027,0.062,0.0647
10001401,17,2018/7/25,35.458,1,28,25.3,2.6,-0.4473,2.3189,-9.00E-04,-0.0011,0.0029,0.0647,-0.2,2.609,-0.0049,0.0597,0.0646
10001401,18,2018/7/26,35.432,1,27,23.3,2.6,-0.53,2.459,-0.0011,-0.001,0.0028,0.0646,15,2.575,-5.00E-04,0.0738,0.0743
10001401,19,2018/7/27,38.008,1,26,23.4,2.6,-0.5327,2.5486,-0.001,-0.001,0.0027,0.0743,-5.8,2.575,0.0016,0.0716,0.07
10001401,20,2018/7/30,42.763,1,23,22.5,2.6,-0.5061,2.706,-9.00E-04,-0.0011,0.0026,0.07,-11.4,2.587,2.00E-04,0.0622,0.062
10001401,21,2018/7/31,47.745,1,22,22.6,2.6,-0.4857,2.8838,-8.00E-04,-0.0011,0.0025,0.062,-8.2,2.595,-0.0024,0.0545,0.0569
10001401,22,2018/8/1,43.123,1,21,25.2,2.6,-0.6605,2.852,-0.001,-9.00E-04,0.0022,0.0569,66.1,2.537,-0.0093,0.0852,0.0945
10001401,23,2018/8/2,37.386,1,20,26.4,2.6,-0.7967,2.2405,-0.0012,-7.00E-04,0.0016,0.0945,40.7,2.484,-0.0087,0.1243,0.133
10001401,24,2018/8/3,37.449,1,19,27.2,2.6,-0.8613,1.8349,-0.0012,-5.00E-04,0.0012,0.133,15.7,2.457,-0.008,0.1459,0.1539
10001401,25,2018/8/6,35.591,1,16,27.6,2.6,-0.892,1.7111,-0.001,-4.00E-04,0.001,0.1539,-0.3,2.455,-0.0075,0.146,0.1535
